album_id,album_name,track_name,release_date,artist_u_id,artist_u_name,artist_v_id,artist_v_name
5eS9zcWHCbkOiyXPRiIgg4,Who Believes In Angels?,The Rose Of Laura Nyro,2025-04-04,3PhoLpVuITZKcymswpck5b,Elton John,2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
5eS9zcWHCbkOiyXPRiIgg4,Who Believes In Angels?,Little Richard’s Bible,2025-04-04,3PhoLpVuITZKcymswpck5b,Elton John,2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
5eS9zcWHCbkOiyXPRiIgg4,Who Believes In Angels?,Swing For The Fences,2025-04-04,3PhoLpVuITZKcymswpck5b,Elton John,2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
5eS9zcWHCbkOiyXPRiIgg4,Who Believes In Angels?,Never Too Late,2025-04-04,3PhoLpVuITZKcymswpck5b,Elton John,2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
5eS9zcWHCbkOiyXPRiIgg4,Who Believes In Angels?,Who Believes In Angels?,2025-04-04,3PhoLpVuITZKcymswpck5b,Elton John,2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
5eS9zcWHCbkOiyXPRiIgg4,Who Believes In Angels?,The River Man,2025-04-04,3PhoLpVuITZKcymswpck5b,Elton John,2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
5eS9zcWHCbkOiyXPRiIgg4,Who Believes In Angels?,A Little Light,2025-04-04,3PhoLpVuITZKcymswpck5b,Elton John,2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
5eS9zcWHCbkOiyXPRiIgg4,Who Believes In Angels?,Someone To Belong To,2025-04-04,3PhoLpVuITZKcymswpck5b,Elton John,2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile
2SJ4ijybixqBgDg5OuQhhR,Smrutimodhur Bangla Gaan,"Jege Jege - From ""Uraan""",2025-04-07,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6HNo0Q4iCdsCezjC6G0dAX,Joy Sarkar
2SJ4ijybixqBgDg5OuQhhR,Smrutimodhur Bangla Gaan,"Naam Na Jana Pakhi Duet Version - From ""Ka Kha Ga Gha""",2025-04-07,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal
2SJ4ijybixqBgDg5OuQhhR,Smrutimodhur Bangla Gaan,"Deewana Bole Dakey Amay - From ""Network""",2025-04-07,5cB4d4jPYjMT326sjihQ4m,Shaan,5UM7v0FaPJDuRumohmDKVg,Jayeeta Roy
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,How We Act - feat. OT Genasis,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,1Zatb2YN4erBOoSivOXc0o,O.T. Genasis
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,5 Star - feat. Gunna,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,2hlmm7s2ICUX0LVIhVFlZQ,Gunna
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,Top Down - feat. Ty Dolla $ign and JasonMartin,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,Top Down - feat. Ty Dolla $ign and JasonMartin,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,0399oiMcmbOzzsYQDNYqxn,JasonMartin
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,Top Down - feat. Ty Dolla $ign and JasonMartin,2025-04-18,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,0399oiMcmbOzzsYQDNYqxn,JasonMartin
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,Pimps n Hustlers - feat. Luh Tyler,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,1K15GRZZATsCJyGJ4bYiEz,Luh Tyler
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,I Might Be - feat. Michael Prince,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,2fHlRBNOU7dkeZ2nOFBewO,Michael Prince
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,I Might Be - feat. Michael Prince,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,5PRPy7MZZhkM5CIVJvTAKM,LaRussell
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,I Might Be - feat. Michael Prince,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,6RiMJXZlXLl3DRdwXSF1eb,Mike G Beatz
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,I Might Be - feat. Michael Prince,2025-04-18,2fHlRBNOU7dkeZ2nOFBewO,Michael Prince,5PRPy7MZZhkM5CIVJvTAKM,LaRussell
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,I Might Be - feat. Michael Prince,2025-04-18,2fHlRBNOU7dkeZ2nOFBewO,Michael Prince,6RiMJXZlXLl3DRdwXSF1eb,Mike G Beatz
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,I Might Be - feat. Michael Prince,2025-04-18,5PRPy7MZZhkM5CIVJvTAKM,LaRussell,6RiMJXZlXLl3DRdwXSF1eb,Mike G Beatz
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,Jet Taylor - feat. Terrace Martin and Curren$y,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,7MNEVabc4cs19CbzAFZmXz,Terrace Martin
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,Jet Taylor - feat. Terrace Martin and Curren$y,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,6X8WdFjrNhXATMDSs26aCc,Curren$y
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,Jet Taylor - feat. Terrace Martin and Curren$y,2025-04-18,7MNEVabc4cs19CbzAFZmXz,Terrace Martin,6X8WdFjrNhXATMDSs26aCc,Curren$y
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,Max B Interlude - feat. Max B,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,7f35VZGDpomj11PXdNn5D9,Max B
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,My Influence - feat. Juicy J,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,5gCRApTajqwbnHHPbr2Fpi,Juicy J
5hCMGdoEu229fjWGMWFnbJ,Kush + Orange Juice 2,Take Your Time Get Paid - feat. DJ Quik,2025-04-18,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,0b2XeWDPeBiLeskT6RFqMb,DJ Quik
